unit_id,barrage_id,boost_id,hit_check_order
1063,4,1,1212131314141
1063,4,2,121213131451415
1063,4,3,12121313145146156
1063,7,0,1111111111111111111
1063,7,1,121212121131313131141414111111
1063,7,2,12121212113131313114141411515111
1063,7,3,121212121131313131141414115151116
1064,1,0,1111111
1064,1,1,1212121111
1064,1,2,1241241251351351314
1064,1,3,1241241251351351361466
1064,2,0,111
1064,2,1,12121
1064,2,2,12351245134
1064,2,3,1235124513466
1064,3,0,11111111111111111
1064,3,1,121212121213131313131111111
1064,3,2,12121212121313131313141414141411
1064,3,3,121212121213131313131414514514514615661566
1064,4,0,111111111
1064,4,1,121212131313111
1064,4,2,121212131313141414
1064,4,3,121212135135135146146146
1064,7,0,1111111111111111111
1064,7,1,12121212121313131313111111111
1064,7,2,1212121212131313131314141414141111
1064,7,3,12121212121313131313141414145146156156156156
1065,1,0,11111111
1065,1,1,12121211111
1065,1,2,12121241351351351414
1065,1,3,121212413513513514661466
1065,2,0,1111
1065,2,1,121211
1065,2,2,124124135135
1065,2,3,12412413561356
1065,3,0,11111111
1065,3,1,1121211111
1065,3,2,11212131314141
1065,3,3,112121313141451566
1065,4,0,(empty)
1065,4,1,(empty)
1065,4,2,(empty)
1065,4,3,(empty)
1065,7,0,1111111111
1065,7,1,1212121111111
1065,7,2,1212121313131111
1065,7,3,1212121313135145146146156
1066,1,0,11111111
1066,1,1,121213131111
1066,1,2,12121313141411
1066,1,3,121213131414156156
1066,2,0,1111
1066,2,1,121311
1066,2,2,1213141
1066,2,3,121314156
1066,3,0,111111111111111
1066,3,1,12121211313111111111
1066,3,2,12121211313114114115111
1066,3,3,121212113131141141151116
1066,4,0,11111111111
1066,4,1,121213131111111
1066,4,2,12121313111411151
1066,4,3,121213131114111516
1066,7,0,111111111111111111
1066,7,1,121212111313111411111111
1066,7,2,1212121113131114111151111
1066,7,3,12121211131311141111511116
1067,1,0,111111
1067,1,1,12121111
1067,1,2,12125135131414
1067,1,3,1212513513146146
1067,2,0,111
1067,2,1,12121
1067,2,2,12351245134
1067,2,3,1235124513466
1067,3,0,111111111111111
1067,3,1,1212121211111111111
1067,3,2,1212121213131313141414141551515
1067,3,3,12121212131313131414141415515661566
1067,4,0,111111111
1067,4,1,12121111111
1067,4,2,12121131314141515
1067,4,3,1212113131414156156
1067,7,0,1111111111111
1067,7,1,121212121211111111
1067,7,2,121212121241341351351351351451414
1067,7,3,12121212124134135135135135145146614666
1068,1,0,111111
1068,1,1,121212111
1068,1,2,124124124135135135
1068,1,3,124124124135613561356
1068,2,0,11111
1068,2,1,1212111
1068,2,2,1241251351314
1068,2,3,124125135136146
1068,3,0,11111111111
1068,3,1,121212121111111
1068,3,2,121212121341351351351451414
1068,3,3,1212121213413513513514514661466
1068,4,0,111111
1068,4,1,121212111
1068,4,2,124124124135135135
1068,4,3,124124124135135613566
1068,7,0,11111111
1068,7,1,12121211111
1068,7,2,12121213413513514514
1068,7,3,12121213413513514561466
1069,1,0,111111111
1069,1,1,12121111111
1069,1,2,121213131414111
1069,1,3,1212131314141515166
1069,2,0,1111
1069,2,1,122111
1069,2,2,12231344141
1069,2,3,12231344145515666
1069,3,0,111111111111111
1069,3,1,1212121211111111111
1069,3,2,12121212131313131111111
1069,3,3,1212121213131313141414514515515661666
1069,4,0,11111111111111
1069,4,1,121212121111111111
1069,4,2,1212121213131313111111
1069,4,3,121212121313131314145145145515661666
1069,7,0,1111111111
1069,7,1,12212211111111
1069,7,2,1221221331331311111
1069,7,3,12212213313313441444145515551566616666
1070,1,0,11111111
1070,1,1,121213131111
1070,1,2,12121313141511
1070,1,3,121213131415116
1070,2,0,1111
1070,2,1,121211
1070,2,2,1241241313
1070,2,3,12461241351356
1070,3,0,1111111111111111
1070,3,1,12121212111111111111
1070,3,2,12121212131313141414151515111
1070,3,3,1212121213131314141415151516116
1070,4,0,111111111111111111
1070,4,1,121212121213131313111111111
1070,4,2,12121212121313131314141414151515151
1070,4,3,12121212121313131314141414151515156166
1070,7,0,1111111111111111
1070,7,1,121212121211111111111
1070,7,2,124121212121313131313131414141414
1070,7,3,12412512512512513513513513613613614614614614146
1071,1,0,1111111111
1071,1,1,12121313111111
1071,1,2,1212131311411511
1071,1,3,12121313114115116
1071,2,0,111111
1071,2,1,1211111
1071,2,2,1213141511
1071,2,3,12131415161
1071,3,0,1111111111111
1071,3,1,12121212131313111111
1071,3,2,12121212131313141414151515
1071,3,3,1212121213131314141415156156
1071,4,0,11111111111111111
1071,4,1,121212121111111111111
1071,4,2,12121212131313131414141411111
1071,4,3,1212121213131313141414141515156156166
1071,7,0,111111111111111111
1071,7,1,12121212121111111111111
1071,7,2,12512121251213131313131414141414151515
1071,7,3,1251212125121313613131361414146141415615156
1072,1,0,111111
1072,1,1,12121111
1072,1,2,121213131414
1072,1,3,1212135135146146
1072,2,0,111
1072,2,1,1221331
1072,2,2,12251335144
1072,2,3,1225133514466
1072,3,0,11111111111111111
1072,3,1,121212121131313114141411111
1072,3,2,12121212113131311414141151511
1072,3,3,121212121131313114141411515116
1072,4,0,111111111
1072,4,1,121212111111
1072,4,2,121212131313111
1072,4,3,121212131313144155166
1072,7,0,111111111111111111
1072,7,1,121212121212111111111111
1072,7,2,12121212121213131313131414514514514511
1072,7,3,121212121212131313131314145145145145166166
1073,1,0,1111111111
1073,1,1,121212131311111
1073,1,2,1212121313141415151
1073,1,3,121212131314141515166
1073,2,0,1111
1073,2,1,121211
1073,2,2,12441241313
1073,2,3,124512451346613566
1073,3,0,111111111111
1073,3,1,121212111111111
1073,3,2,121212131313111111
1073,3,3,12121213131314141415515661566
1073,4,0,1111111
1073,4,1,1221221331331441441
1073,4,2,12212213313314455144551
1073,4,3,122122133133144551445516666
1073,7,0,111111111111
1073,7,1,12212212313313313111111
1073,7,2,12212212313313313414414414111
1073,7,3,1221221231331331341441441456155615566155666
1074,1,0,111111111111
1074,1,1,121212111111111
1074,1,2,121212131313141414111
1074,1,3,121212131313141414156156156
1074,2,0,1111
1074,2,1,12111
1074,2,2,1213411
1074,2,3,12134155166
1074,3,0,111111111111111111
1074,3,1,1212121211111111111111
1074,3,2,121212121313131314141414111111
1074,3,3,12121212131313131414141411515156156166
1074,4,0,1111111111111
1074,4,1,1212121111111111
1074,4,2,1212121313131414141111
1074,4,3,1212121313131414141515156166
1074,7,0,111111111111111
1074,7,1,1212121211111111111
1074,7,2,12121212131313131111111
1074,7,3,1212121213131313141414145155615661566
1075,1,0,11111111
1075,1,1,121211314111
1075,1,2,1212113141151
1075,1,3,12121131411516
1075,2,0,1111
1075,2,1,1213141
1075,2,2,12131415
1075,2,3,121314156
1075,3,0,1111111111
1075,3,1,12121313111111
1075,3,2,1212131311141151
1075,3,3,12121313111411516
1075,4,0,111111111111111
1075,4,1,121212113131311111111
1075,4,2,121212113131311141415111
1075,4,3,1212121131313111414151116
1075,7,0,11111111111111111
1075,7,1,11111112121213131411111
1075,7,2,111111121212131314115111
1075,7,3,1111111212121313141151116
1076,1,0,111111111
1076,1,1,1212131311111
1076,1,2,121213131415111
1076,1,3,1212131314151116
1076,2,0,11111
1076,2,1,1213111
1076,2,2,121314151
1076,2,3,1213141516
1076,3,0,1111111111111111
1076,3,1,1212121111111111111
1076,3,2,1212121313131414141111111
1076,3,3,1212121313131414141515151161616
1076,4,0,11111111111
1076,4,1,1212111111111
1076,4,2,12121313141411111
1076,4,3,121213131414115151616
1076,7,0,11111111111111
1076,7,1,12121211111111111
1076,7,2,121212113131141411111
1076,7,3,1212121131311414151511616
1077,1,0,11111111
1077,1,1,1212111111
1077,1,2,1212131314141515
1077,1,3,121213131414156156
1077,2,0,1111
1077,2,1,12111
1077,2,2,12131415
1077,2,3,121314156
1077,3,0,1111111111111
1077,3,1,121121121131131111
1077,3,2,121121121131131414151
1077,3,3,1211211211311314141516
1077,4,0,1111111
1077,4,1,121211111
1077,4,2,121213131451415
1077,4,3,12121313145146156
1077,7,0,(empty)
1077,7,1,(empty)
1077,7,2,(empty)
1077,7,3,(empty)
1078,1,0,1111
1078,1,1,121211
1078,1,2,124124135135
1078,1,3,12412413561356
1078,2,0,111
1078,2,1,121314
1078,2,2,1213514
1078,2,3,12135146
1078,3,0,111111111111111111
1078,3,1,1211211211211311311311111
1078,3,2,12112112112113113113141415151
1078,3,3,121121121121131131131414151516
1078,4,0,111111111111111
1078,4,1,12112112113113111111
1078,4,2,12112112113113114114151
1078,4,3,121121121131131141141516
1078,7,0,11111111111111111111
1078,7,1,121121121121131131131111111
1078,7,2,12112112112113113113114141415151
1078,7,3,121121121121131131131141414151516
1079,1,0,1111111
1079,1,1,1212131314141
1079,1,2,125121313141415
1079,1,3,1251213131414156
1079,2,0,111111
1079,2,1,1211111
1079,2,2,121314111
1079,2,3,12131415116
1079,3,0,111111111111
1079,3,1,121212131313111111
1079,3,2,12121213131314141415115
1079,3,3,1212121313131414141516156
1079,4,0,111111111111111
1079,4,1,1212121212131313131414141411
1079,4,2,1251212121213131313141414141515
1079,4,3,1251212121213131313141414146156156
1079,7,0,11111111111111111111
1079,7,1,121212121111111111111111
1079,7,2,12121212131313131414141411111111
1079,7,3,1212121213131313141414141515151516161616
1080,1,0,11111
1080,1,1,122133111
1080,1,2,1221331441551
1080,1,3,122133144155166
1080,2,0,111
1080,2,1,1211
1080,2,2,121341
1080,2,3,12134156
1080,3,0,111111111111111
1080,3,1,12121213131111111111
1080,3,2,12121213131411141115111
1080,3,3,121212131314111411151116
1080,4,0,11111111111
1080,4,1,1212111111111
1080,4,2,12121313141411111
1080,4,3,121213131414151511616
1080,7,0,11111111
1080,7,1,122122111111
1080,7,2,122122133133414441555151
1080,7,3,12212213313341444155515661666
1081,1,0,111111
1081,1,1,12121111
1081,1,2,12121331441551
1081,1,3,1212133144155166
1081,2,0,11111
1081,2,1,121111
1081,2,2,121314151
1081,2,3,1213141516
1081,3,0,1111111111111111111
1081,3,1,1212121111111111111111
1081,3,2,1212121131313111111111111
1081,3,3,1212121131313114141411515151161616
1081,4,0,1111111111111
1081,4,1,1212121111111111
1081,4,2,1212121313131111111
1081,4,3,1212121313131414141515156166
1081,7,0,111111111111111111111
1081,7,1,1212121211111111111111111
1081,7,2,12121212113131313111111111111
1081,7,3,12121212113131313114141414151515151616166
1082,1,0,11111111
1082,1,1,121213131111
1082,1,2,1212131314141515
1082,1,3,121213131414156156
1082,2,0,11
1082,2,1,1231
1082,2,2,123145
1082,2,3,1231456
1082,3,0,111111111111111111
1082,3,1,12212212111111111111111
1082,3,2,1221221231331331111111111111
1082,3,3,1221221231331331111441441441155155155166166166
1082,4,0,1111111111111111111
1082,4,1,121212121211111111111111
1082,4,2,12121212121313131313111111111
1082,4,3,12121212121313131313144144144155155155166166166
1082,7,0,1111111111111111111111111
1082,7,1,1212121212121111111111111111111
1082,7,2,12121212121213131313131313111111111111
1082,7,3,1212121212121313131313131314141414141414155615561556155616666
1083,1,0,111111
1083,1,1,1211111
1083,1,2,1213141511
1083,1,3,12131415116
1083,2,0,111
1083,2,1,1211
1083,2,2,1213415
1083,2,3,12134156
1083,3,0,11111111111
1083,3,1,12121211111111
1083,3,2,12121213131314144155151
1083,3,3,12121213131314144155156166
1083,4,0,1111
1083,4,1,122111
1083,4,2,122133144155
1083,4,3,12213314415566
1083,7,0,111111111111111
1083,7,1,1212121211111111111
1083,7,2,1212121213131313141414141551515
1083,7,3,12121212131313131414141415515661566
1084,1,0,1111111
1084,1,1,12111111
1084,1,2,12113141511
1084,1,3,121131415116
1084,2,0,111111
1084,2,1,1212131311
1084,2,2,121213131415
1084,2,3,1212131314156
1084,3,0,111111111111111111
1084,3,1,1212121211111111111111
1084,3,2,1212121211131131131111111
1084,3,3,12121212111311311311411411516
1084,4,0,11111111
1084,4,1,12121313141411
1084,4,2,1212131314141551
1084,4,3,121213131414155166
1084,7,0,111111111111111
1084,7,1,122122122111111111111
1084,7,2,122122122133133133144144144155155155111
1084,7,3,122122122133133133144144144155155155166166166
1085,1,0,1111
1085,1,1,121311
1085,1,2,12131415
1085,1,3,121314156
1085,2,0,11111
1085,2,1,1213111
1085,2,2,121314151
1085,2,3,1213141516
1085,3,0,11111111
1085,3,1,1212111111
1085,3,2,121213131111
1085,3,3,121213131414155166
1085,4,0,111111111111
1085,4,1,121212111111111
1085,4,2,121212131313111111
1085,4,3,12121213131314141451551561666
1085,7,0,11111111111111111
1085,7,1,12121211111111111111
1085,7,2,12121213131311111111111
1085,7,3,12121213131311141414151515161616
1086,1,0,11111
1086,1,1,12131411
1086,1,2,121314151
1086,1,3,1213141516
1086,2,0,1111
1086,2,1,1213141
1086,2,2,12131415
1086,2,3,121314156
1086,3,0,1111111111
1086,3,1,121211111111
1086,3,2,121213131414151511
1086,3,3,12121313141415151616
1086,4,0,11111111
1086,4,1,1212111111
1086,4,2,1212131314141551
1086,4,3,121213131414155166
1086,7,0,11111111111
1086,7,1,122122111111111
1086,7,2,12212213313313111111
1086,7,3,1221221331331341441441455155551566616666
1087,1,0,111111
1087,1,1,122123133111
1087,1,2,122123133144411
1087,1,3,122123133144415551666
1087,2,0,11
1087,2,1,122331
1087,2,2,12233144
1087,2,3,122331445566
1087,3,0,111111111111
1087,3,1,121212131313111111
1087,3,2,12121213131314141415151
1087,3,3,1212121313131414141515166
1087,4,0,1111111111
1087,4,1,121212131311111
1087,4,2,1212121313141415151
1087,4,3,121212131314141515166
1087,7,0,111111111
1087,7,1,122122133133144144111
1087,7,2,1221221331331441441551551
1087,7,3,12212213313314414415515516666
1088,1,0,1111111111
1088,1,1,121211111111
1088,1,2,1212131314141111
1088,1,3,12121313141415151616
1088,2,0,1111
1088,2,1,121311
1088,2,2,12131415
1088,2,3,121314156
1088,3,0,1111111111111111
1088,3,1,1111121212131313111111
1088,3,2,11111212121313131414151511
1088,3,3,111112121213131314141515116
1088,4,0,1111111111
1088,4,1,121211111111
1088,4,2,1212131314141111
1088,4,3,121213131414111516
1088,7,0,1111111111111111111111
1088,7,1,12112112112113113113111111111
1088,7,2,1211211211211311311311411411111
1088,7,3,1211211211211311311311411411511516
1089,1,0,111111111111
1089,1,1,121212111111111
1089,1,2,121212131313141414151515
1089,1,3,121212131313141414156156156
1089,2,0,111
1089,2,1,1211
1089,2,2,1213415
1089,2,3,12134156
1089,3,0,1111111111111111
1089,3,1,1212121111111111111
1089,3,2,1212121313131414141515151111
1089,3,3,121212131313141414151515116116
1089,4,0,111111111111
1089,4,1,121212111111111
1089,4,2,121212131313141414151515
1089,4,3,121212131313141414156156156
1089,7,0,1111111111111111
1089,7,1,1212121313131111111111
1089,7,2,12121213131311141411515111
1089,7,3,121212131313111414115151116
1090,1,0,11111
1090,1,1,121213131
1090,1,2,1241251351314
1090,1,3,124125135136146
1090,2,0,1111
1090,2,1,121311
1090,2,2,12131415
1090,2,3,121314156
1090,3,0,111111111111111111
1090,3,1,1212121211111111111111
1090,3,2,121212121313131314141414111111
1090,3,3,12612121213131313141414141515151516166
1090,4,0,11111111111111
1090,4,1,12121212131313131414141411
1090,4,2,12512121213131313141414141515
1090,4,3,12512121213131313141414146156156
1090,7,0,11111111111111111111
1090,7,1,12121212121313131314141411111111
1090,7,2,1212121212131313131414141151151111
1090,7,3,121212121213131313141414115115116116
1091,1,0,11111111
1091,1,1,1212111111
1091,1,2,1212131314141515
1091,1,3,121213131414156156
1091,2,0,111111
1091,2,1,1211111
1091,2,2,121314111
1091,2,3,12131411516
1091,3,0,1111111111
1091,3,1,112121111111
1091,3,2,11212131311111
1091,3,3,11212131314141515166
1091,4,0,1111111111
1091,4,1,121211111111
1091,4,2,12121313111111
1091,4,3,12121313114115116
1091,7,0,111111111111
1091,7,1,12121111111111
1091,7,2,1212131311111111
1091,7,3,1212131311141415151616
1092,1,0,1111111
1092,1,1,1213141111
1092,1,2,12131411511
1092,1,3,121314115116
1092,2,0,111111
1092,2,1,1211111
1092,2,2,121314111
1092,2,3,12131415116
1092,3,0,111111111111111
1092,3,1,12121212131313131414141111
1092,3,2,12121212131313131414141151515
1092,3,3,12121212131313131414141615156156
1092,4,0,1111111111111
1092,4,1,1212121313131111111
1092,4,2,121212131313141414151511
1092,4,3,12121213131314141415151616
1092,7,0,111111111111
1092,7,1,1212121211111111
1092,7,2,1241212121313131314141414
1092,7,3,12412125125135135135136146146146146
1093,1,0,111111
1093,1,1,12121111
1093,1,2,12512513131414
1093,1,3,1251251313146146
1093,2,0,11111
1093,2,1,121111
1093,2,2,12131411
1093,2,3,1213141516
1093,3,0,11111111111111111111
1093,3,1,121212121111111111111111
1093,3,2,1212121213131313111111111111
1093,3,3,1212121213131313141414141515151516161616
1093,4,0,111111111111111
1093,4,1,121212111111111111
1093,4,2,121212131313111111111
1093,4,3,121212131313141414151515161616
1093,7,0,1111111111111111111111111
1093,7,1,12121212111111111111111111111
1093,7,2,1212121213131313141414141111111111111
1093,7,3,1212121213131313141414141511161511161511116
1094,1,0,111111
1094,1,1,12121111
1094,1,2,12512135131414
1094,1,3,1251213513614146
1094,2,0,11111
1094,2,1,121111
1094,2,2,121314151
1094,2,3,1213141516
1094,3,0,11111111111111
1094,3,1,121212121111111111
1094,3,2,12121212131313131414141411
1094,3,3,1251212125131361313614141461415156
1094,4,0,111111111111
1094,4,1,121212111111111
1094,4,2,121212131313141414111
1094,4,3,121212131313141414156156156
1094,7,0,11111111111111111111
1094,7,1,121212121111111111111111
1094,7,2,1212121213131313111111111111
1094,7,3,1212121213131313141414141515151516161616
1095,1,0,11111111
1095,1,1,121111111
1095,1,2,12131141111
1095,1,3,1213114115116
1095,2,0,1111
1095,2,1,12111
1095,2,2,1213141
1095,2,3,121314156
1095,3,0,1111111111111111
1095,3,1,1212121111111111111
1095,3,2,1212121313131111111111
1095,3,3,1212121313131414141515151616116
1095,4,0,11111111111111111111
1095,4,1,121212121111111111111111
1095,4,2,1212121213131313111111111111
1095,4,3,1212121213131313141414141515151516161616
1095,7,0,11111111111111111111
1095,7,1,121212121111111111111111
1095,7,2,12121212131313131414141411111111
1095,7,3,1212121213131313141414141515151516161616
1096,1,0,1111111
1096,1,1,12121313111
1096,1,2,12121313141415
1096,1,3,121213131414156
1096,2,0,111111
1096,2,1,1211111
1096,2,2,121314111
1096,2,3,12131415116
1096,3,0,11111111111111
1096,3,1,121212121111111111
1096,3,2,125121212513131313141414141515
1096,3,3,1251212125131313136141461414615156
1096,4,0,1111111111
1096,4,1,12121212111111
1096,4,2,12412412412413513513513513514
1096,4,3,12461241241246135135613513561351466
1096,7,0,1111111111111111
1096,7,1,121212121211111111111
1096,7,2,125121251212513135131313141414141415
1096,7,3,12512125121251313513613136141461414614156
1097,1,0,1111111111
1097,1,1,1212131111111
1097,1,2,121213114115111
1097,1,3,1212131141151116
1097,2,0,1111
1097,2,1,12111
1097,2,2,12131415
1097,2,3,121314156
1097,3,0,11111111111111
1097,3,1,121212121111111111
1097,3,2,12121212131313131414141411
1097,3,3,1251212125136131313614141461415156
1097,4,0,111111111111111111
1097,4,1,1212121212131313131311111111
1097,4,2,121212121213131313131414141415151515
1097,4,3,121212121213131313131414141415156156156
1097,7,0,1111111111111111
1097,7,1,12121212121313131313111111
1097,7,2,125121251212513135131313141414141415
1097,7,3,12512125121251313513613136141461414614156
1098,1,0,111111
1098,1,1,121212111
1098,1,2,124124124135135135
1098,1,3,124124124135613561356
1098,2,0,1111
1098,2,1,121211
1098,2,2,124124135135
1098,2,3,12461241351356
1098,3,0,111111111111
1098,3,1,12121212131313131111
1098,3,2,1251251251251313131314141414
1098,3,3,12512512512513136131361414614146
1098,4,0,111111111111
1098,4,1,1212121211111111
1098,4,2,1251251251251313131314141414
1098,4,3,12512512512513131313146146146146
1098,7,0,11111111111111111111
1098,7,1,121212121111111111111111
1098,7,2,12121212131313131414141411111111
1098,7,3,1212121213131313141414141515151516161616
1099,1,0,111111
1099,1,1,121212111
1099,1,2,124124124135135135
1099,1,3,124612412461351356135
1099,2,0,111
1099,2,1,1211
1099,2,2,12131
1099,2,3,12513146
1099,3,0,11111111111111
1099,3,1,121212121111111111
1099,3,2,125121212513131313141414141515
1099,3,3,1251212125131313613146141461415156
1099,4,0,111111111111111111
1099,4,1,12121212121111111111111
1099,4,2,12512121251213131313131414141414151515
1099,4,3,1251212125121313613131361414146141415615156
1099,7,0,1111111111111111
1099,7,1,12121212111111111111
1099,7,2,1212121213131313141414141111
1099,7,3,121212126131313136141414146151515156
1100,1,0,111111
1100,1,1,12121111
1100,1,2,121213131414
1100,1,3,12512513136146146
1100,2,0,1111
1100,2,1,12121313
1100,2,2,124124135135
1100,2,3,12412461351356
1100,3,0,11111111111111
1100,3,1,1212121313131411411111
1100,3,2,121212131313141141151151
1100,3,3,1212121313131411411511516
1100,4,0,11111111111111
1100,4,1,12121212131313131414141411
1100,4,2,12512121213131313141414141515
1100,4,3,12512121213613131314614141415156
1100,7,0,111111111111111111
1100,7,1,121212121213131313111111111
1100,7,2,12121212121313131314141414151515151
1100,7,3,12612121212131313131414141415151515166
1101,1,0,111111
1101,1,1,12121111
1101,1,2,12512135131414
1101,1,3,1251213513614146
1101,2,0,1111
1101,2,1,12111
1101,2,2,1213114
1101,2,3,121315146
1101,3,0,11111111111111
1101,3,1,1212121212111111111
1101,3,2,12412121212131313131314141414
1101,3,3,124125125125125135136131361314614146146
1101,4,0,1111111111111111
1101,4,1,12121212111111111111
1101,4,2,1212121213131313141414141111
1101,4,3,1212121213131313141414141515156166
1101,7,0,1111111111111111
1101,7,1,121212121211111111111
1101,7,2,12121212121313131313111111
1101,7,3,1251212125121313131313614141461415156
1102,1,0,11111
1102,1,1,121213131
1102,1,2,1241251351314
1102,1,3,124125135136146
1102,2,0,111
1102,2,1,1211
1102,2,2,121314
1102,2,3,12513146
1102,3,0,111111111111111111
1102,3,1,1212121211111111111111
1102,3,2,12121212131313131414141515151111
1102,3,3,12121212131313131414141515151161616
1102,4,0,111111111111
1102,4,1,1212121211111111
1102,4,2,12412412121313131313141414
1102,4,3,1241241251251351351351361361461461466
1102,7,0,11111111111111111111
1102,7,1,121212121111111111111111
1102,7,2,12121212131313131414141411111111
1102,7,3,1212121213131313141414141515151516161616
1103,1,0,11111111
1103,1,1,1212111111
1103,1,2,121213131414151
1103,1,3,1212131314141516
1103,2,0,111
1103,2,1,1211
1103,2,2,12131
1103,2,3,12513146
1103,3,0,11111111111111
1103,3,1,121212121111111111
1103,3,2,1212121213131313111111
1103,3,3,125121251213513136131461414614156156
1103,4,0,1111111111111111
1103,4,1,12121212111111111111
1103,4,2,1212121213131313141414141111
1103,4,3,121212121313131314141414156156156156
1103,7,0,11111111111111111111
1103,7,1,121212121111111111111111
1103,7,2,12121212131313131414141415151511111
1103,7,3,12121212131313131414141415151516116116
1104,1,0,111111111
1104,1,1,12121111111
1104,1,2,1212131311111
1104,1,3,1212131314141515166
1104,2,0,111
1104,2,1,1211
1104,2,2,1251314
1104,2,3,12513146
1104,3,0,11111111111111111111
1104,3,1,121212121111111111111111
1104,3,2,121212121313131414141111111111
1104,3,3,1212121213131314141411511511161116
1104,4,0,111111111111111111
1104,4,1,1212121211111111111111
1104,4,2,121212121313131314141414111111
1104,4,3,12121212131313131414141415151515166166
1104,7,0,1111111111111111
1104,7,1,12121212111111111111
1104,7,2,121212121313131311111111
1104,7,3,125121251213613136131461414614141515156
1105,1,0,111111
1105,1,1,121213131414
1105,1,2,12512513131414
1105,1,3,1251251313146146
1105,2,0,1111
1105,2,1,121311
1105,2,2,12131415
1105,2,3,121314156
1105,3,0,1111111111111111
1105,3,1,121212121211313131313114141414
1105,3,2,1212121212151313131313155145141414
1105,3,3,1212121212151313131313155145146146146
1105,4,0,11111111111111
1105,4,1,121212121213131313141414141
1105,4,2,125125121212131313131414141415
1105,4,3,125125121212131313131414146146156
1105,7,0,111111111111111111
1105,7,1,12121212121111111111111
1105,7,2,12512512121213131313131414141414151515
1105,7,3,1251251212121313131313141414146146156156156
1106,1,0,1111111111
1106,1,1,121211111111
1106,1,2,121211311411511
1106,1,3,1212113114115116
1106,2,0,11111111
1106,2,1,121111111
1106,2,2,1211311111
1106,2,3,1211311411516
1106,3,0,111111111111
1106,3,1,1212121211111111
1106,3,2,1251212512135131351314141414
1106,3,3,12512125121351313513146146146146
1106,4,0,1111111111111111
1106,4,1,12121212111111111111
1106,4,2,1212121213131313141414141111
1106,4,3,126121212136131313146141414156151515
1106,7,0,111111111111111111
1106,7,1,12112112112112111111111
1106,7,2,12141214121412141214131513151315135135
1106,7,3,1261412141261412141261413151361513151351356
1107,1,0,1111111111
1107,1,1,12121313111111
1107,1,2,1212131314115111
1107,1,3,12121313141151116
1107,2,0,111111
1107,2,1,1211111
1107,2,2,121314111
1107,2,3,12131415116
1107,3,0,11111111111111
1107,3,1,121212121111111111
1107,3,2,125121251213131313141414141515
1107,3,3,1251212512136131361314614141415156
1107,4,0,1111111111111111
1107,4,1,12121212111111111111
1107,4,2,1212121213131313141414141111
1107,4,3,126121212131361313141461414151515156
1107,7,0,11111111111111111111
1107,7,1,121212121213131313131111111111
1107,7,2,12121212121313131313141414141515115115
1107,7,3,12121212121313131313141414141515161516156
1108,1,0,111111
1108,1,1,12121111
1108,1,2,12512135131414
1108,1,3,1251213513614146
1108,2,0,11111
1108,2,1,121111
1108,2,2,121314151
1108,2,3,1213141516
1108,3,0,1111111111111111
1108,3,1,12121212111111111111
1108,3,2,1212121213131313141414141111
1108,3,3,121212126131313136141414146151515156
1108,4,0,1111111111111111
1108,4,1,12121212111111111111
1108,4,2,1212121213131313141414141111
1108,4,3,121212121313131314141414156156156156
1108,7,0,11111111111111111111
1108,7,1,121212121111111111111111
1108,7,2,1212121213131313111111111111
1108,7,3,1212121213131313141414141515151516161616
1109,1,0,11111111111111
1109,1,1,1212111111111111
1109,1,2,12121131131141151111
1109,1,3,121211311311411511161
1109,2,0,111111
1109,2,1,12121111
1109,2,2,1212131311
1109,2,3,1251213513614146
1109,3,0,1111111111111111
1109,3,1,12121212111111111111
1109,3,2,1212121213131313141414141111
1109,3,3,121212126131313136141414146151515156
1109,4,0,11111111111111
1109,4,1,121212121111111111
1109,4,2,1212121213131313111111
1109,4,3,125121521213513613136141461414615156
1109,7,0,111111111111111111
1109,7,1,1212121211111111111111
1109,7,2,121212121313131314141414111111
1109,7,3,12121212131313131414141415161516156156
1110,1,0,111111111
1110,1,1,121213131414111
1110,1,2,1212131314141511
1110,1,3,12121313141415116
1110,2,0,111111
1110,2,1,1212131311
1110,2,2,12512513131414
1110,2,3,1251251313614146
1110,3,0,1111111111111111
1110,3,1,1212121111111111111
1110,3,2,121212131313141411111111
1110,3,3,1212121313131414151115161116
1110,4,0,111111111111111
1110,4,1,1212121212131313131414141411
1110,4,2,1251212121213131313141414141515
1110,4,3,1251212121213131313141414146156156
1110,7,0,111111111111111111111
1110,7,1,12121212131313131111111111111
1110,7,2,1212121213131313141141141151151111
1110,7,3,12121212131313131411411411511511116
1111,1,0,11111111
1111,1,1,1212111111
1111,1,2,12121313141511
1111,1,3,121213131415116
1111,2,0,1111111
1111,2,1,121211111
1111,2,2,1212131111
1111,2,3,1212131141516
1111,3,0,11111111111111
1111,3,1,1212121212111111111
1111,3,2,12412121212131313131314141414
1111,3,3,124121212125135135135135136146146146146
1111,4,0,1111111111111111
1111,4,1,1212121111111111111
1111,4,2,121212131313141141111111
1111,4,3,121212131313141141511511116
1111,7,0,11111111111111111111
1111,7,1,121212121111111111111111
1111,7,2,1212121213131314114151111511111
1111,7,3,12121212131313141141511115111116
1112,1,0,1111111
1112,1,1,12121313111
1112,1,2,1212131314151
1112,1,3,12121313141516
1112,2,0,1111
1112,2,1,12111
1112,2,2,12131415
1112,2,3,121314156
1112,3,0,11111111111111
1112,3,1,12121212131313131414141411
1112,3,2,12512121213131313141414141515
